lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,800,200,35000000,175000000,99,18,4.53332332932069,19,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,7.22812533333333,1.5354370723426,6.850234
5,0,50,800,200,35000000,200000000,99,15.2525252525253,3.83683392635613,16,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,8.1590577979798,1.54071643425268,7.994464
5,0,50,800,200,35000000,225000000,99,13.6060606060606,3.60220505546194,14,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,8.97400507070707,1.92661750340314,8.678774
5,0,50,800,200,35000000,250000000,99,11.7373737373737,3.24693217400187,12,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,10.1419435959596,2.22479379176564,9.700521
5,0,50,800,200,35000000,275000000,99,10.2828282828283,3.12344787263522,10,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,11.3210882828283,3.11420711996385,10.497364
5,0,50,800,200,35000000,300000000,99,9.03030303030303,2.95011084348847,9,100000000,0,100000000,99158782.6402698,10696.5853801715,99159235.954513,3018.73012974747,30.6403014362781,3019.972174,12.4740052929293,4.52575541162459,11.265995
5,0,50,1000,200,35000000,25000000,99,99.6969696969697,0.613696485751203,100,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,2.30654491919192,2.05166940573889,1.501823
5,0,50,1000,200,35000000,50000000,99,97,4.8968961431436,99,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,1.54473857575758,0.311137524654032,1.477755
5,0,50,1000,200,35000000,75000000,99,70.0808080808081,13.5659212642749,72,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,2.00225742424242,0.294904765049706,1.922777
5,0,50,1000,200,35000000,100000000,99,43.1717171717172,11.6321514356216,45,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,3.26157478787879,0.662591946854313,3.073738
5,0,50,1000,200,35000000,125000000,99,28.5959595959596,7.24064377552612,29,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,4.77590858585859,0.966362873710091,4.740698
5,0,50,1000,200,35000000,150000000,99,22.030303030303,5.49295382685585,22,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,6.00449512121212,1.02698244561593,5.824133
5,0,50,1000,200,35000000,175000000,99,17.9191919191919,4.34172158010134,19,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,7.22407086868687,1.38636462903531,6.850117
5,0,50,1000,200,35000000,200000000,99,14.9191919191919,3.63002436511969,15,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,8.20954451515152,1.62636511837908,7.855614
5,0,50,1000,200,35000000,225000000,99,13.2323232323232,3.04667193075303,14,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,9.08559941414141,1.94631635516304,8.604708
5,0,50,1000,200,35000000,250000000,99,11.7272727272727,2.9548237345757,12,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,10.0916016161616,2.1992490257585,9.59351
5,0,50,1000,200,35000000,275000000,99,10.4343434343434,2.92826345475286,10,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,10.9223617575758,2.67299991831881,10.450011
5,0,50,1000,200,35000000,300000000,99,9.2020202020202,2.63407730032311,9,100000000,0,100000000,99158153.5700818,11132.1343269541,99157280.470519,3729.10916644444,37.2383847054504,3725.053675,12.235850989899,3.20404480541983,11.504784
